日	4	1	象形 Pictographic	5	ニチ、ジツ、ひ、か		nichi, jitsu	hi, ka	day; Sunday	sun; time; day, date	2	4
形	7	2	会意 Com. Ideographic	3	ケイ、ギョウ、かた、かたち		kei, gyoo	kata, katachi	shape	shape, form, make, size, format, mark; pattern, design; personal appearance	1	9
険	11	5	形声 Phonetic	3	ケン、けわ-しい		ken	kewa(shii)	inaccessible place, impregnable pass, strategic position; steep place; sharp (eyes); sinister (look)	steep; severe, angry	6	3
察	14	4	会意 Com. Ideographic	3	サツ		satsu	-	presume, surmise; judge; realize, understand; imaging, suppose; sympathize with	-	8	0
故	9	5	会意 Com. Ideographic	2	コ、ゆえ	ふる	ko	yue	reason, cause; circumstances	reason, cause; circumstances	3	3
材	7	4	形声 Phonetic	2	ザイ		zai	-	log; timber, lumber, wood; material; talent	-	6	0
管	14	4	形声 Phonetic	2	カン、くだ		kan	kuda	pipe, tube; (brush) holder; wind instrument	pipe, tube; drunken talk	4	3
針	10	6	形声 Phonetic	2	シン、はり		shin	hari	needle	needle, pin; staple; fishhook; stinger; spine (of a fish); thorn; stitch; (watch) hand; (phonograph) needle; (hypodermic) needle; sting; molehill; acupuncture	1	14
様	14	3	形声 Phonetic	3	ヨウ、さま		yoo	sama	way, manner, method; kind, class; (to that) effect	situation, circumstances, condition. Mr., Mrs., Messrs., Mme., Miss, Master	6	9
環	17	7	形声 Phonetic	2	カン	たまき	kan	-	ring	-	1	0
天	4	1	象形 Pictographic	5	テン、あめ、[あま]		ten	ame, [ama]	sky, air, heavens, celestial sphere, firmament; heaven, Providence, God, Nature; destiny; weather; top; beginning	sky, heaven. Heavenly	13	3
路	13	3	形声 Phonetic	3	ロ、じ	ル、みち	ro	ji	road, route, path	route, road; distance	3	3
整	16	3	形声 Phonetic	2	セイ、ととの-える、ととの-う		sei	totono(eru), totono(u)	arranging	prepare, arrange; fill (orders); supply; raise (money); put in order, tidy up, adjust (clothes); regulate; settle; purchase. be prepared, be arranged, be in order, be adjusted, be well regulated; be settled	1	17
歴	14	4	形声 Phonetic	2	レキ	へ	reki	-	history; continuation; passing (of time)	-	3	0
速	10	3	形声 Phonetic	3	ソク、はや-い、はや-める、はや-まる、すみ-やか		soku	haya(i), haya(meru), haya(maru), sumi(yaka)	speedy, prompt, swift	speedy, prompt, swift. hasten, precipitate, accelerate, expedite; advance (the date)	3	8
副	11	4	形声 Phonetic	2	フク	フ、そ、ぞ	fuku	-	duplicate, copy; assistant, associate	-	4	0
降	10	6	会意 Com. Ideographic	3	コウ、お-りる、お-ろす、ふ-る	くだ	koo	o(riru), o(rosu), fu(ru)	going down; surrender	fall, drop, come down (rain, etc.). come down, go down, step down, descend; get off; land. take down, lower, pull down, lift down, let down, drop; launch; let off (passengers); wear (for the first time); cause (abortion); grate; invoke; exercise; borrow (in subtraction); lock	2	24
含	7	7	会意 Com. Ideographic	2	ガン、ふく-む、ふく-める	ゴン	gan	fuku(mu), fuku(meru)	hold in the mouth; bear in mind, understand; cherish, harbor; contain, comprise, have, hold, include, embrace; be charged or loaded with, be dripping with, be full of, be suffused with	hold in the mouth; bear in mind, understand; cherish, harbor; contain, comprise, have, hold, include, embrace; be charged or loaded with, be dripping with, be full of, be suffused with; include, instruct, make one understand	15	18
走	7	2	象形 Pictographic	4	ソウ、はし-る		soo	hashi(ru)	run, rush, flee; turn to, become; go to excess	run, rush, flee; turn to, become; go to excess	6	6
望	11	4	形声 Phonetic	3	ボウ、モウ、のぞ-む	もち	boo, moo	nozo(mu)	full moon; hope	desire; aspire to; expect, hope for; like, choose; see, command (a view of)	2	8
帰	10	2	会意 Com. Ideographic	4	キ、かえ-る、かえ-す		ki	kae(ru), kae(su)	return; take one's leave; come again; come around (time)	return; take one's leave; come again; come around (time); send (someone) back	4	5
亡	3	6	象形 Pictographic	3	ボウ、[モウ]、な-い	ほろ	boo, [moo]	na(-i)	my late, the late; dying; being destroyed	the late, the deceased	4	2
介	4	7	象形 Pictographic	2	カイ	ケ、すけ	kai	-	shell, shellfish	-	2	0
季	8	4	会意 Com. Ideographic	2	キ	すえ	ki	-	season	-	1	0
助	7	3	会意 Com. Ideographic	3	ジョ、たす-ける、たす-かる、すけ	ソ	jo	tasu(keru), tasu(karu), suke	help, rescue	be saved, be rescued, survive; be helpful. help; save, rescue; give relief to; spare (life); reinforce; promote; abet. assistance	2	13
条	7	5	会意 Com. Ideographic	2	ジョウ		joo	-	article, clause, item; line, stripe, streak; column (of smoke); ray (of light)	-	8	0
働	13	4	形声 Phonetic	3	ドウ、はたら-く		doo	hatara(ku)	work, labor; do, act, commit, practice; work on; come into play; be conjugated; reduce the price	work, labor; do, act, commit, practice; work on; come into play; be conjugated; reduce the price	10	10
候	10	4	形声 Phonetic	3	コウ、そうろう	そうろ	koo	sooroo	season, weather	classical verbal ending equivalent to colloquial	2	1
破	10	5	形声 Phonetic	3	ハ、やぶ-る、やぶ-れる	わ	ha	yabu(ru), yabu(reru)	tear, rip, rend; break, crush, destroy; violate, transgress; defeat; baffle, frustrate	tear, rip, rend; break, crush, destroy; violate, transgress; defeat; baffle, frustrate. be torn, rip open; be broken, burst; rupture, collapse; be worn out; be defeated; be frustrated	11	20
週	11	2	形声 Phonetic	4	シュウ		shuu	-	week	-	1	0
音	9	1	会意 Com. Ideographic	4	オン、イン、おと、ね		on, in	oto, ne	sound; noise; pronunciation; tone	sound, noise, roar; fame; tone, note, voice, chirping	4	8
種	14	4	形声 Phonetic	3	シュ、たね		shu	tane	kind, class, variety; seed; species	seed, kernel; kind, species; quality, tone; material; breed; topic; cause, source; trick; data; inside story; secret; leaven	5	16
四	5	1	指事 Ideographic	5	シ、よ、よ-つ、よっ-つ、よん		shi	yo, yo(tsu), yot(tsu), yon	four	four	1	1
非	8	5	象形 Pictographic	3	ヒ		hi	-	mistake; misdeed; injustice; wrong; non-, un-, anti-	-	7	0
値	10	6	形声 Phonetic	3	チ、ね、あたい	ジ	chi	ne, atai	price, cost, value	price, cost, value	3	3
罪	13	5	会意 Com. Ideographic	3	ザイ、つみ		zai	tsumi	sin, crime, offense, guilt, blame, fault, misconduct	sin, crime, offense, guilt, blame, fault, misconduct	7	7
突	8	7	会意 Com. Ideographic	3	トツ、つ-く		totsu	tsu(ku)	protruding, thrusting	thrust, pierce, spear, stab, prick; gore; lunge at; push, poke; strike (a bell); attack; strike (at the heart); brave (a storm); be pungent; strike against; (words) rush (to one's lips)	2	16
専	9	6	会意 Com. Ideographic	2	セン、もっぱ-ら		sen	moppa(ra)	mainly, sorely,	mainly, sorely,	2	2
若	8	6	象形 Pictographic	3	ジャク、[ニャク]、わか-い、も-しくは	ニャ、か、そ	jaku, [nyaku]	waka(i), mo(shikuwa)	if	young, juvenile, youthful; younger, junior; immature, inexperienced; low number. or, otherwise	1	10
買	12	2	会意 Com. Ideographic	4	バイ、か-う		bai	ka(u)	buying	buy, invest in; incur; appreciate; call in (geisha)	1	5
呼	8	6	形声 Phonetic	3	コ、よ-ぶ		ko	yo(bu)	call, call out to; invoke; summon; invite; attract; send for; name, designate; bring about	call, call out to; invoke; summon; invite; attract; send for; name, designate; bring about	10	10
販	11	7	形声 Phonetic	2	ハン		han	-	sell, trade	-	2	0
史	5	4	会意 Com. Ideographic	2	シ	ふみ	shi	-	history, chronicles; historian; book	-	4	0
図	7	2	会意 Com. Ideographic	4	ズ、ト、はか-る		zu, to	haka(ru)	drawing, plan, figure, cut, chart, diagram, illustration, graph	measure, gauge, weigh; fathom, sound; compute, estimate; plan, devise, scheme; counsel with; have in mind; aim at; deceive, impose on	8	15
夫	4	4	象形 Pictographic	3	フ、[フウ]、おっと	か	fu, [fuu]	otto	husband; man	husband, spouse	2	2
神	9	3	形声 Phonetic	3	シン、ジン、かみ、[かん]、[こう]		shin, jin	kami, [kan], [koo]	god, deity; mind, soul	God, god, Allah	4	3
給	12	4	形声 Phonetic	3	キュウ	たま	kyuu	-	wage; gift; wage grade	-	3	0
客	9	3	会意 Com. Ideographic	3	キャク、カク		kyaku, kaku	-	visitor; guest, customer, client; passenger	-	5	0
歌	14	2	形声 Phonetic	4	カ、うた、うた-う		ka	uta, uta(u)	sing, recite, chant, carol	sing, recite, chant, carol; poem, tanka, ballad, poetry; singing	4	9
満	12	4	形声 Phonetic	3	マン、み-ちる、み-たす		man	mi(chiru), mi(tasu)	fullness, enough; pride. full, fully, fulfillment; a full (year); a full (five years)	be full; rise (tides); mature, expire. fill; supply, make good; satisfy, appease, answer (the need), meet (the demand)	8	11
他	5	3	形声 Phonetic	3	タ、ほか		ta	hoka	another, the other, others, another thing; the rest; another place	some other place; outside; the rest	6	3
火	4	1	象形 Pictographic	5	カ、ひ、[ほ]	コ	ka	hi, [ho]	fire, Tuesday	fire, flame, blaze	2	3
除	10	6	形声 Phonetic	3	ジョ、[ジ]、のぞ-く		jo, [ji]	nozo(ku)	division (in math)	remove, abolish, cancel; exclude, except	2	5
号	5	3	会意 Com. Ideographic	3	ゴウ		goo	-	number; item, title, pseudonym; Buddhist name	-	5	0
程	12	5	形声 Phonetic	3	テイ、ほど		tei	hodo	degree; law; formula; distance	limits, limit, extent, degree; moderation; social status; distance; time; amount	4	9
葉	12	3	形声 Phonetic	3	ヨウ、は		yoo	ha	leaf; plane; lobe; counter for flat things	leaf, foliage, needle, blade, spear, frond	4	6
紙	10	2	形声 Phonetic	4	シ、かみ		shi	kami	paper	paper	1	1
児	7	4	象形 Pictographic	2	ジ、[ニ]	こ、ご	ji, [ni]	-	child	-	1	0
接	11	5	形声 Phonetic	2	セツ、つ-ぐ		setsu	tsu(gu)	touch, contact; adjoin; receive (visitors); be in receipt of; encounter, experience; draw near	join, piece together, splice, cement, set (broken bones); graft (trees)	8	6
農	13	3	会意 Com. Ideographic	2	ノウ	ノ	noo	-	agriculture; farmers	-	2	0
答	12	2	形声 Phonetic	4	トウ、こた-える、こた-え		too	kota(eru), kota(e)	answer	answer; respond; solve. solution	1	4
責	11	5	形声 Phonetic	3	セキ、せ-める	シャク	seki	se(meru)	condemn, blame, censure, criticize, take to task; torture, persecute; urge, tease (to do something)	condemn, blame, censure, criticize, take to task; torture, persecute; urge, tease (to do something)	9	9
捜	10	7	形声 Phonetic	2	ソウ、さが-す		soo	saga(su)	search, look for, locate; glean	search, look for, locate; glean	4	4
存	6	6	会意 Com. Ideographic	3	ソン、ゾン		son, zon	-	know, be aware of, be acquainted with; think, believe, feel	-	6	0
編	15	5	形声 Phonetic	2	ヘン、あ-む		hen	a(mu)	compilation, editing; completed poem; a book; a part of a book	knit, plait, braid, net, weave, twist, crochet; compile, edit, frame	5	10
未	5	4	象形 Pictographic	3	ミ	ひつじ、いま	mi	-	not yet. un-, not	-	3	0
深	11	3	形声 Phonetic	3	シン、ふか-い、ふか-まる、ふか-める	み	shin	fuka(i), fuka(maru), fuka(meru)	deep	deep; thick, dense; profound, intense; intimate. deepen, heighten, intensity, strengthen	1	10
危	6	6	形声 Phonetic	3	キ、あぶ-ない、あや-うい、あや-ぶむ		ki	abu(nai), aya(ui), aya(bumu)	be afraid of, feel uneasy about, shrink from	fear, have misgivings, be doubtful, mistrust; dangerous; critical, grave; uncertain, unreliable; limping; narrow, close; watch out	3	13
達	12	4	形声 Phonetic	3	タツ	ダチ、ダッ	tatsu	-	reach, arrive at, attain; amount to; become expert, be versed in; accomplish; notify	-	8	0
申	5	3	象形 Pictographic	3	シン、もう-す	さる	shin	moo(su)	have the honor to; say, tell, talk, speak, declare; call, term, name	have the honor to; say, tell, talk, speak, declare; call, term, name	9	9
将	10	6	会意 Com. Ideographic	2	ショウ	まさ、は	shoo	-	commander, general, admiral	-	3	0
因	6	5	会意 Com. Ideographic	3	イン、よ-る	ちな	in	yo(ru)	cause, factor	depend on, be limited to	2	2
王	4	1	象形 Pictographic	3	オウ		oo	-	king, rule, magnate, baron	-	4	0
寄	11	5	形声 Phonetic	3	キ、よ-る、よ-せる		ki	yo(ru), yo(seru)	let approach, bring near; gather, collect, summon, muster; add up; push aside; attack; send a letter; contribute to; become dependent on, take refuge with	let approach, bring near; gather, collect, summon, muster; add up; push aside; attack; send a letter; contribute to; become dependent on, take refuge with; approach; assemble; call at; come; lean toward; obey; lean on, depend on; conclude; be possessed (by devils); present (offerings)	13	24
階	12	3	形声 Phonetic	2	カイ	はし、しな	kai	-	stair, staircase; round; step; grade; story, floor; counter for stories (in a building)	-	8	0
夜	8	2	会意 Com. Ideographic	4	ヤ、よ、よる		ya	yo, yoru	night	evening, night, nighttime; at night	1	4
良	7	4	象形 Pictographic	3	リョウ、よ-い	ロウ	ryoo	yo(i)	good, fine	good, good-natured; pleasing; precious, noble; lovely, beautiful, fine; lucky; efficacious; right; suitable; justifiable; appropriate, satisfactory; better; all right; unnecessary; no objection; intimate, friendly; easy; well; desirous	2	24
脳	11	6	会意 Com. Ideographic	2	ノウ		noo	-	brain, memory	-	2	0
批	7	6	形声 Phonetic	2	ヒ		hi	-	strike	-	1	0
習	11	3	会意 Com. Ideographic	4	シュウ、なら-う		shuu	nara(u)	learn, be taught, take lessons, practice	learn, be taught, take lessons, practice	4	4
況	8	7	形声 Phonetic	2	キョウ		kyoo	-	still more, still less (neg.)	-	2	0
抜	7	7	形声 Phonetic	3	バツ、ぬ-く、ぬ-ける、ぬ-かす、ぬ-かる		batsu	nu(ku), nu(keru), nu(kasu), nu(karu)	extract, unlock, pull out; root up; unsheathe; pilfer; quote; remove; omit; capture; outrun; shoot through	extract, unlock, pull out; root up; unsheathe; pilfer; quote; remove; omit; capture; outrun; shoot through. come off, fall out, slip out; be omitted; be missing; be rid of; pass through; escape; be captured; withdraw; be less than. skip over. be careless; slip, make a mistake	12	27
村	7	1	形声 Phonetic	3	ソン、むら		son	mura	village, hamlet	village, hamlet	2	2
震	15	7	形声 Phonetic	2	シン、ふる-う、ふる-える		shin	furu(u), furu(eru)	shake, tremble, quiver, shiver, shudder; vibrate	shake, tremble, quiver, shiver, shudder; vibrate	6	6
爆	19	7	形声 Phonetic	2	バク		baku	-	burst open, pop, split	-	3	0
光	6	2	会意 Com. Ideographic	3	コウ、ひか-る、ひかり		koo	hika(ru), hikari	light	shine, glitter, sparkle, twinkle, flash. light, beam, glare, gleam, glimmer, glow, brightness, radiance, glitter, luster; influence (of parents)	1	16
否	7	6	会意 Com. Ideographic	3	ヒ、いな		hi	ina	no, noes	no, nay	2	2
周	8	4	会意 Com. Ideographic	2	シュウ、まわ-り	ス、ズ、あまね	shuu	mawa(ri)	circuit, lap, circumference, vicinity; Chou (dynasty)	rotation; circumference, girth; surroundings, border; detour; tour; efficacy or effect (of something taken); spread (of flames)	5	9
超	12	7	形声 Phonetic	2	チョウ、こ-える、こ-す		choo	ko(eru), ko(su)	super-, ultra-	cross; go beyond; exceed; clear (an obstacle); overstep (authority)	2	5
帯	10	4	象形 Pictographic	2	タイ、お-びる、おび		tai	o(biru), obi	belt; zone	belt, sash, girdle, band; belting. wear (at the belt), carry, be armed with; be entrusted with; assume, take on (the character of), be tinged with; gird up (one’s loins)	2	13
北	5	2	会意 Com. Ideographic	5	ホク、きた		hoku	kita	north	north	1	1
略	11	5	形声 Phonetic	2	リャク	ほぼ	ryaku	-	abbreviation, abridgment; omission; outline	-	4	0
顔	18	2	形声 Phonetic	3	ガン、かお		gan	kao	face, countenance	face, countenance, expression; honor, prestige	2	5
修	10	5	会意 Com. Ideographic	2	シュウ、[シュ]、おさ-める、おさ-まる		shuu, [shu]	osa(meru), osa(maru)	govern oneself, conduct oneself well	govern oneself, conduct oneself well. study, complete (a course); cultivate; master; order (one's life); repair	2	8
極	12	4	形声 Phonetic	2	キョク、ゴク、きわ-める、きわ-まる、きわ-み		kyoku, goku	kiwa(meru), kiwa(maru), kiwa(mi)	end; highest rank; the poles; (electric) poles	terminate; reach an extreme; be in a dilemma; investigate thoroughly, master; carry to extremes; height, acme, extremity	4	9
苦	8	3	形声 Phonetic	3	ク、くる-しい、くる-しむ、くる-しめる、にが-い、にが-る	コ	ku	kuru(shii), kuru(shimu), kuru(shimeru), niga(i), niga(ru)	suffering, trial, worry, trouble, hardship, difficulty, toil	suffer; groan; be troubled, be worried, be perplexed; strive, try hard; torment; harass, worry; persecute, inflict pain; feel bitter; scowl; painful; distressing, embarrassing, difficult, bitter; straitened; farfetched; still (climb); agony, trouble, distress; mortification	7	26
黒	11	2	会意 Com. Ideographic	4	コク、くろ、くろ-い		koku	kuro, kuro(i)	black; dark	black; dark, swarthy, browned; dirty	2	5
標	15	4	形声 Phonetic	2	ヒョウ		hyoo	-	signpost; mark; target; designate	-	4	0
覚	12	4	形声 Phonetic	3	カク、おぼ-える、さ-ます、さ-める		kaku	obo(eru), sa(masu), sa(meru)	remember, memorize; learn, perceive; feel, experience, know; expect	remember, memorize; learn, perceive; feel, experience, know; expect; awake, wake up; be disillusioned; sober up	8	12
装	12	6	形声 Phonetic	2	ソウ、ショウ、よそお-う		soo, shoo	yosoo(u)	dress; spruce up; pretend, disguise; profess	dress; spruce up; pretend, disguise; profess	5	5
父	4	2	会意 Com. Ideographic	5	フ、ちち		fu	chichi	father	father	1	1
単	9	4	象形 Pictographic	3	タン	ひとえ	tan	-	one, single, simple, singular, individual	-	5	0
兵	7	4	会意 Com. Ideographic	2	ヘイ、ヒョウ	つわもの	hei, hyoo	-	soldier, private; troops, army; warfare; arms; strategy, tactics	-	8	0
輸	16	5	形声 Phonetic	2	ユ		yu	-	send, transport	-	2	0
適	14	5	形声 Phonetic	3	テキ	かな	teki	-	suitable	-	1	0
春	9	2	形声 Phonetic	4	シュン、はる		shun	haru	spring	spring, springtime	1	2
屋	9	3	会意 Com. Ideographic	4	オク、や		oku	ya	house, roof	shop, store; seller, dealer; business	2	5
異	11	6	象形 Pictographic	2	イ、こと	あや	i	koto(naru)	uncommonness, strangeness, queerness; difference	differ, vary; be unusual	4	3
完	7	4	会意 Com. Ideographic	3	カン		kan	-	comletion, end	-	2	0
積	16	4	形声 Phonetic	3	セキ、つ-む、つ-もる	シャク	seki	tsu(mu), tsu(moru)	product (in math); acreage, contents, measurement	pile up, stack, lay; load, ship, take on; accumulate, amass, save. be piled up, be amassed; lie on, be covered (with snow); amount to; estimate, calculate, measure	4	17
園	13	2	形声 Phonetic	3	エン、その	オン	en	sono	garden, yard, plantation, farm	garden, park	4	2
色	6	2	会意 Com. Ideographic	4	ショク、シキ、いろ		shoku, shiki	iro	color	color, tint, tinge; complexion; countenance, look; sensual pleasure; sweetheart; charms; fall colors; embellishment; slight concession; kind	1	13
健	11	4	形声 Phonetic	2	ケン、すこ-やか	たけ	ken	suko(yaka)	health, strength; stick-to-itiveness	vigorous, healthy, sound	3	3
石	5	1	会意 Com. Ideographic	3	セキ、[シャク]、[コク]、いし		seki, [shaku], [koku]	ishi	stone, pebble, rock; jewel; the go playing stones. 4.96 bushels; 10 cubic feet (of lumber)	stone, pebble, rock; jewel; the go playing stones	7	5
座	10	6	形声 Phonetic	3	ザ、すわ-る	サ、くら、ぐら	za	suwa(ru)	seat, cushion; throne; a gathering; stand, pedestal, platform; (metal) washer; theater; troupe; constellation	squat down, sit down, (eyes) are fixed on	11	3
南	9	2	象形 Pictographic	5	ナン、[ナ]、みなみ		nan, [na]	minami	south	south	1	1
東	8	2	仮借 Loan	5	トウ、ひがし	あずま	too	higashi	east	east	1	1
拡	8	6	形声 Phonetic	2	カク	ひろ	kaku	-	expand, enlarge, widen; unfurl; open (arms or a package), stretch, spread	-	7	0
美	9	3	象形 Pictographic	3	ビ、うつく-しい	ミ、うま、よ	bi	utsuku(shii)	beauty, grace, charm	beautiful, lovely, fine, good-looking; picturesque; sweet (voice), noble, pure	3	8
囲	7	4	形声 Phonetic	2	イ、かこ-む、かこ-う		i	kako(mu), kako(u)	enclosure	enclose, surround, encircle; besiege; preserve, store; keep	1	7
署	13	6	形声 Phonetic	2	ショ		sho	-	government office, (police) station	-	2	0
圧	5	5	会意 Com. Ideographic	2	アツ	おさ	atsu	-	press, oppress, dominate, overwhelm	-	4	0
温	12	3	形声 Phonetic	2	オン、あたた-か、あたた-かい、あたた-まる、あたた-める	ウン	on	atata(ka), atata(kai), atata(maru), atata(meru)	warm, heat	warm, heat; warm oneself, sun oneself, get warm; mild, genial, cordial	2	8
薬	16	3	形声 Phonetic	3	ヤク、くすり		yaku	kusuri	medicine	medicine; glaze, enamel; chemical; gunpower; benefit	1	6
犯	5	5	形声 Phonetic	3	ハン、おか-す	ボン	han	oka(su)	offense, crime; counter for criminal offenses	commit, sin against; violate, break; defy, disregard; attack, assault; seduce, rape	3	10
板	8	3	形声 Phonetic	2	ハン、バン、いた		han, ban	ita	board, plank; planking; plate, sheet; the stage	board, plank; planking; plate, sheet; the stage	6	6
績	17	5	形声 Phonetic	2	セキ	う	seki	-	exploits, unreeling cocoons	-	3	0
休	6	1	会意 Com. Ideographic	5	キュウ、やす-む、やす-まる、やす-める		kyuu	yasu(mu), yasu(maru), yasu(meru)	rest; take a day off; be absent; retire, sleep	rest; take a day off; be absent; retire, sleep; rest (oneself); let idle; suspend; have (someone) rest; set at ease, give relief to; fallow (land); be rested, feel at ease, repose, be relieved	5	16
齢	17	7	形声 Phonetic	2	レイ	よわい	rei	-	age	-	1	0
八	2	1	指事 Ideographic	5	ハチ、や、や-つ、やっ-つ、[よう]	ハツ	hachi	ya, ya(tsu), yat(tsu), [yoo]	eight	eight	1	1
毎	6	2	象形 Pictographic	5	マイ	ごと	mai	-	each, every, at an interval of, whenever. Apiece	-	5	0
背	9	6	形声 Phonetic	3	ハイ、せ、せい、そむ-く、そむ-ける		hai	se, sei, somu(ku), somu(keru)	back, behind	act contrary to, go back on, disobey, defy, rebel against, turn one's back on. look away from, avert. back, back side; stature, height; ridge. stature	2	14
駅	14	3	形声 Phonetic	4	エキ		eki	-	post town; stage; station	-	3	0
禁	13	5	会意 Com. Ideographic	2	キン		kin	-	prohibition, ban, embargo; law	-	4	0
具	8	3	会意 Com. Ideographic	3	グ	ク、つぶさ、そな、とも	gu	-	tool; vessel; means; ingredients (in a dish); counter for armor, suits, sets of furniture	-	7	0
夏	10	2	象形 Pictographic	4	カ、[ゲ]、なつ		ka, [ge]	natsu	summer	summer	1	1
採	11	5	形声 Phonetic	2	サイ、と-る		sai	to(ru)	take, hold, seize, catch, capture; fetch; receive, procure, obtain; adopt (a measure); engage (graduates); choose; order (foodstuffs); pick, pluck; make, produce; eat, set up (camp); charge; administer; transact; take (pains); make out (the meaning); remove; take off (one's hat); take out (spots); strike out (words); weed, catch (fish); deprive of; steal; capture (territory), annex; need, require; reserve (rooms); subscribe to; press (a point home); take (a picture); possess	take, hold, seize, catch, capture; fetch; receive, procure, obtain; adopt (a measure); engage (graduates); choose; order (foodstuffs); pick, pluck; make, produce; eat, set up (camp); charge; administer; transact; take (pains); make out (the meaning); remove; take off (one's hat); take out (spots); strike out (words); weed, catch (fish); deprive of; steal; capture (territory), annex; need, require; reserve (rooms); subscribe to; press (a point home); take (a picture); possess	41	41
類	18	4	会意 Com. Ideographic	3	ルイ、たぐ-い		rui	tagu(i)	kind, variety, class, genus; description; parallel case, an equal. resembling	kind, sort, class; match, equal	8	5
順	12	4	形声 Phonetic	2	ジュン	したが	jun	-	order; turn; right; docility, obedience; occasion	-	6	0
朝	12	2	会意 Com. Ideographic	4	チョウ、あさ		choo	asa	dynasty; reign, regime; period, epoch; the court	morning, forenoon	6	2
幅	12	7	形声 Phonetic	2	フク、はば		fuku	haba	hanging scroll, picture; width; counter for scrolls	width, breadth, range; difference (in price); power, influence	4	6
州	6	3	象形 Pictographic	2	シュウ、す		shuu	su	province, state; continent	sandbar, shallows	3	2
油	8	3	形声 Phonetic	2	ユ、あぶら		yu	abura	oil	oil	1	1
西	6	2	仮借 Loan	5	セイ、サイ、にし		sei, sai	nishi	west	west	1	1
迎	7	7	形声 Phonetic	3	ゲイ、むか-える		gei	muka(eru)	meet, greet, welcome; invite, engage	meet, greet, welcome; invite, engage	5	5
旧	5	5	会意 Com. Ideographic	2	キュウ	ふる	kyuu	-	old things; old times; old friend; old calendar; former, ex-	-	6	0
等	12	3	形声 Phonetic	3	トウ、ひと-しい	ら、ま	too	hito(shii)	class, grade, degree	equal, similar, alike, equivalent	3	4
笑	10	4	象形 Pictographic	3	ショウ、わら-う、え-む		shoo	wara(u), e(mu)	laughter	laugh, smile; ridicule; be in full bloom. smile, bloom; split, open, crack	1	9
払	5	7	形声 Phonetic	3	フツ、はら-う		futsu	hara(u)	clear out, sweep away, wipe off, brush off, drive away, banish; prune; parry; pay; dispose of; wield (a sword) sideways; show interest in	clear out, sweep away, wipe off, brush off, drive away, banish; prune; parry; pay; dispose of; wield (a sword) sideways; show interest in	12	12
舞	15	7	会意 Com. Ideographic	3	ブ、ま-う、まい		bu	ma(u), mai	dance; flutter about, flit; circle, wheel	dance; flutter about, flit; circle, wheel. dancing	5	6
練	14	3	形声 Phonetic	2	レン、ね-る		ren	ne(ru)	gloss, soften; train, drill; polish; refine	gloss, soften; train, drill; polish; refine	6	6
延	8	6	会意 Com. Ideographic	2	エン、の-びる、の-べる、の-ばす	び	en	no(biru), no(beru), no(basu)	stretching	extend, lengthen, stretch, spread; be postponed; increase; grow; progress, develop; be straightened, be flattened, be smoothed; be exhausted; let (nails) grow; straighten; uncoil; spread out; reach out; postpone; dilute; smooth out; develop (talents); amass (riches); make (a bed); widen	1	25
渡	12	7	形声 Phonetic	3	ト、わた-る、わた-す		to	wata(ru), wata(su)	cross, ford, ferry; be imported; change hands; make one's way through life; sweep across; migrate; be provided	cross, ford, ferry; be imported; change hands; make one's way through life; sweep across; migrate; be provided. carry across, ferry over, bring over; hand over, deliver; deal (cards); transfer (a business); pay (wages); bridge; stretch (something) across; lay across	9	20
逆	9	5	形声 Phonetic	2	ギャク、さか、さか-らう	ゲキ	gyaku	saka, saka(rau)	reverse, inverse, opposite, unnatural; wicked; traitorous	oppose, act contrary to; offend; reverse, inversion, upside down	6	6
精	14	5	形声 Phonetic	3	セイ、[ショウ]	くわ	sei, [shoo]	-	spirit, ghost, fairy; energy, vitality; white rice; details; excellence; purity; skill	-	10	0
押	8	7	形声 Phonetic	3	オウ、お-す、お-さえる		oo	o(su), o(saeru)	push, shove; press, squash, compress; stamp, seal; do in spite of	push, shove; press, squash, compress; stamp, seal; do in spite of; stop, check, restrain, pin down; suppress, subdue, control; catch, arrest; govern; stop (the ears); withhold; attach, seize; secure (evidence), estimate conservatively	8	24
妻	8	5	象形 Pictographic	3	サイ、つま	め	sai	tsuma	(my) wife	wife, spouse	1	2
米	6	2	象形 Pictographic	3	ベイ、マイ、こめ	よね	bei, mai	kome	rice, U.S.A.	rice	2	1
換	12	7	形声 Phonetic	2	カン、か-える、か-わる		kan	ka(eru), ka(waru)	change, turn, convert, exchange, renew, substitute, replace	change, turn, convert, exchange, renew, substitute, replace; relieve	7	8
七	2	1	仮借 Loan	5	シチ、なな、なな-つ、[なの]	シツ	shichi	nana, nana(tsu), [nano]	seven	seven	1	1
券	8	5	会意 Com. Ideographic	2	ケン		ken	-	ticket, coupon, bond, certificate	-	4	0
倒	10	7	形声 Phonetic	3	トウ、たお-れる、たお-す		too	tao(reru), tao(su)	fall, collapse, drop; break down, die, succumb to; fall senseless; be ruined; have a bad debt	fall, collapse, drop; break down, die, succumb to; fall senseless; be ruined; have a bad debt. bring down, throw down, blow down, fell, knock down, trip up; defeat; ruin, overthrow; kill; leave unpaid; cheat	9	21
熱	15	4	会意 Com. Ideographic	3	ネツ、あつ-い		netsu	atsu(i)	heat, warmth; temperature; fever; mania, fad; enthusiasm; passion	hot	8	1
百	6	1	指事 Ideographic	5	ヒャク	もも	hyaku	-	hundred; a great number; all	-	3	0
